ID,RootVolume,Genotype,Stage,FolderName,PlantNumber,ImagePaths_L,ImagePaths_R,Layers_L,Layers_R
ID_774461_Njabwt,1.7,IBA154810,Early,S11rphogci,3,"['/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_020.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_021.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_022.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_023.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_024.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_025.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_026.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_027.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_028.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_029.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_030.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_031.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_032.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_033.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_034.png']",[],"[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",[]
ID_776620_Lnlqu2,0.5,TMEB419,Early,Sauopakhvn,4,"['/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_019.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_020.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_021.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_022.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_023.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_024.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_025.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_026.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_027.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_028.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_029.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_030.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_031.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_032.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_033.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_034.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_035.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_036.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_037.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_038.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_039.png', '/Users/yuvenblowria/MLPR/data/Sauopakhvn/Sauopakhvn_L_040.png']",[],"[19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",[]
ID_778253_Ffmftz,1.8,IBA154810,Early,Rzyf8hal4j,4,"['/Users/yuvenblowria/MLPR/data/Rzyf8hal4j/Rzyf8hal4j_L_032.png', '/Users/yuvenblowria/MLPR/data/Rzyf8hal4j/Rzyf8hal4j_L_033.png', '/Users/yuvenblowria/MLPR/data/Rzyf8hal4j/Rzyf8hal4j_L_034.png', '/Users/yuvenblowria/MLPR/data/Rzyf8hal4j/Rzyf8hal4j_L_035.png', '/Users/yuvenblowria/MLPR/data/Rzyf8hal4j/Rzyf8hal4j_L_036.png', '/Users/yuvenblowria/MLPR/data/Rzyf8hal4j/Rzyf8hal4j_L_037.png', '/Users/yuvenblowria/MLPR/data/Rzyf8hal4j/Rzyf8hal4j_L_038.png', '/Users/yuvenblowria/MLPR/data/Rzyf8hal4j/Rzyf8hal4j_L_039.png', '/Users/yuvenblowria/MLPR/data/Rzyf8hal4j/Rzyf8hal4j_L_040.png']",[],"[32, 33, 34, 35, 36, 37, 38, 39, 40]",[]
ID_778776_Jbjg2v,0.9,IBA154810,Early,Mrw7chmalv,5,"['/Users/yuvenblowria/MLPR/data/Mrw7chmalv/Mrw7chmalv_L_018.png', '/Users/yuvenblowria/MLPR/data/Mrw7chmalv/Mrw7chmalv_L_019.png', '/Users/yuvenblowria/MLPR/data/Mrw7chmalv/Mrw7chmalv_L_020.png', '/Users/yuvenblowria/MLPR/data/Mrw7chmalv/Mrw7chmalv_L_021.png', '/Users/yuvenblowria/MLPR/data/Mrw7chmalv/Mrw7chmalv_L_022.png', '/Users/yuvenblowria/MLPR/data/Mrw7chmalv/Mrw7chmalv_L_023.png']",[],"[18, 19, 20, 21, 22, 23]",[]
ID_780516_Qapi7e,5.8,TMEB419,Early,Lwuwokuhrf,3,"['/Users/yuvenblowria/MLPR/data/Lwuwokuhrf/Lwuwokuhrf_L_025.png', '/Users/yuvenblowria/MLPR/data/Lwuwokuhrf/Lwuwokuhrf_L_026.png', '/Users/yuvenblowria/MLPR/data/Lwuwokuhrf/Lwuwokuhrf_L_027.png', '/Users/yuvenblowria/MLPR/data/Lwuwokuhrf/Lwuwokuhrf_L_028.png', '/Users/yuvenblowria/MLPR/data/Lwuwokuhrf/Lwuwokuhrf_L_029.png', '/Users/yuvenblowria/MLPR/data/Lwuwokuhrf/Lwuwokuhrf_L_030.png', '/Users/yuvenblowria/MLPR/data/Lwuwokuhrf/Lwuwokuhrf_L_031.png', '/Users/yuvenblowria/MLPR/data/Lwuwokuhrf/Lwuwokuhrf_L_032.png', '/Users/yuvenblowria/MLPR/data/Lwuwokuhrf/Lwuwokuhrf_L_033.png', '/Users/yuvenblowria/MLPR/data/Lwuwokuhrf/Lwuwokuhrf_L_034.png', '/Users/yuvenblowria/MLPR/data/Lwuwokuhrf/Lwuwokuhrf_L_035.png', '/Users/yuvenblowria/MLPR/data/Lwuwokuhrf/Lwuwokuhrf_L_036.png', '/Users/yuvenblowria/MLPR/data/Lwuwokuhrf/Lwuwokuhrf_L_037.png', '/Users/yuvenblowria/MLPR/data/Lwuwokuhrf/Lwuwokuhrf_L_038.png', '/Users/yuvenblowria/MLPR/data/Lwuwokuhrf/Lwuwokuhrf_L_039.png', '/Users/yuvenblowria/MLPR/data/Lwuwokuhrf/Lwuwokuhrf_L_040.png']",[],"[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",[]
ID_788219_Xfqpis,1.7,IBA154810,Early,Vlqr6qhbqk,7,"['/Users/yuvenblowria/MLPR/data/Vlqr6qhbqk/Vlqr6qhbqk_L_048.png', '/Users/yuvenblowria/MLPR/data/Vlqr6qhbqk/Vlqr6qhbqk_L_049.png', '/Users/yuvenblowria/MLPR/data/Vlqr6qhbqk/Vlqr6qhbqk_L_050.png', '/Users/yuvenblowria/MLPR/data/Vlqr6qhbqk/Vlqr6qhbqk_L_051.png', '/Users/yuvenblowria/MLPR/data/Vlqr6qhbqk/Vlqr6qhbqk_L_052.png', '/Users/yuvenblowria/MLPR/data/Vlqr6qhbqk/Vlqr6qhbqk_L_053.png', '/Users/yuvenblowria/MLPR/data/Vlqr6qhbqk/Vlqr6qhbqk_L_054.png', '/Users/yuvenblowria/MLPR/data/Vlqr6qhbqk/Vlqr6qhbqk_L_055.png']",[],"[48, 49, 50, 51, 52, 53, 54, 55]",[]
ID_788890_Vpavbg,1.7,IBA980581,Early,M4stkh3qez,3,[],"['/Users/yuvenblowria/MLPR/data/M4stkh3qez/M4stkh3qez_R_026.png', '/Users/yuvenblowria/MLPR/data/M4stkh3qez/M4stkh3qez_R_027.png', '/Users/yuvenblowria/MLPR/data/M4stkh3qez/M4stkh3qez_R_028.png', '/Users/yuvenblowria/MLPR/data/M4stkh3qez/M4stkh3qez_R_029.png', '/Users/yuvenblowria/MLPR/data/M4stkh3qez/M4stkh3qez_R_030.png', '/Users/yuvenblowria/MLPR/data/M4stkh3qez/M4stkh3qez_R_031.png', '/Users/yuvenblowria/MLPR/data/M4stkh3qez/M4stkh3qez_R_032.png', '/Users/yuvenblowria/MLPR/data/M4stkh3qez/M4stkh3qez_R_033.png', '/Users/yuvenblowria/MLPR/data/M4stkh3qez/M4stkh3qez_R_034.png']",[],"[26, 27, 28, 29, 30, 31, 32, 33, 34]"
ID_789159_Aqdtho,0.0,TMEB693,Early,Kcqzgef5an,7,"['/Users/yuvenblowria/MLPR/data/Kcqzgef5an/Kcqzgef5an_L_018.png', '/Users/yuvenblowria/MLPR/data/Kcqzgef5an/Kcqzgef5an_L_019.png', '/Users/yuvenblowria/MLPR/data/Kcqzgef5an/Kcqzgef5an_L_020.png', '/Users/yuvenblowria/MLPR/data/Kcqzgef5an/Kcqzgef5an_L_021.png', '/Users/yuvenblowria/MLPR/data/Kcqzgef5an/Kcqzgef5an_L_022.png', '/Users/yuvenblowria/MLPR/data/Kcqzgef5an/Kcqzgef5an_L_023.png', '/Users/yuvenblowria/MLPR/data/Kcqzgef5an/Kcqzgef5an_L_024.png', '/Users/yuvenblowria/MLPR/data/Kcqzgef5an/Kcqzgef5an_L_025.png', '/Users/yuvenblowria/MLPR/data/Kcqzgef5an/Kcqzgef5an_L_026.png', '/Users/yuvenblowria/MLPR/data/Kcqzgef5an/Kcqzgef5an_L_027.png']",[],"[18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",[]
ID_791725_Rhiidd,0.5,TMEB419,Early,Toaefqwoli,6,"['/Users/yuvenblowria/MLPR/data/Toaefqwoli/Toaefqwoli_L_037.png', '/Users/yuvenblowria/MLPR/data/Toaefqwoli/Toaefqwoli_L_038.png', '/Users/yuvenblowria/MLPR/data/Toaefqwoli/Toaefqwoli_L_039.png', '/Users/yuvenblowria/MLPR/data/Toaefqwoli/Toaefqwoli_L_040.png', '/Users/yuvenblowria/MLPR/data/Toaefqwoli/Toaefqwoli_L_041.png', '/Users/yuvenblowria/MLPR/data/Toaefqwoli/Toaefqwoli_L_042.png', '/Users/yuvenblowria/MLPR/data/Toaefqwoli/Toaefqwoli_L_043.png', '/Users/yuvenblowria/MLPR/data/Toaefqwoli/Toaefqwoli_L_044.png', '/Users/yuvenblowria/MLPR/data/Toaefqwoli/Toaefqwoli_L_045.png', '/Users/yuvenblowria/MLPR/data/Toaefqwoli/Toaefqwoli_L_046.png', '/Users/yuvenblowria/MLPR/data/Toaefqwoli/Toaefqwoli_L_047.png']",[],"[37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",[]
ID_794496_Oete9q,4.9,IBA154810,Early,Up8aqujy0s,2,"['/Users/yuvenblowria/MLPR/data/Up8aqujy0s/Up8aqujy0s_L_029.png', '/Users/yuvenblowria/MLPR/data/Up8aqujy0s/Up8aqujy0s_L_030.png', '/Users/yuvenblowria/MLPR/data/Up8aqujy0s/Up8aqujy0s_L_031.png', '/Users/yuvenblowria/MLPR/data/Up8aqujy0s/Up8aqujy0s_L_032.png', '/Users/yuvenblowria/MLPR/data/Up8aqujy0s/Up8aqujy0s_L_033.png', '/Users/yuvenblowria/MLPR/data/Up8aqujy0s/Up8aqujy0s_L_034.png', '/Users/yuvenblowria/MLPR/data/Up8aqujy0s/Up8aqujy0s_L_035.png', '/Users/yuvenblowria/MLPR/data/Up8aqujy0s/Up8aqujy0s_L_036.png', '/Users/yuvenblowria/MLPR/data/Up8aqujy0s/Up8aqujy0s_L_037.png', '/Users/yuvenblowria/MLPR/data/Up8aqujy0s/Up8aqujy0s_L_038.png', '/Users/yuvenblowria/MLPR/data/Up8aqujy0s/Up8aqujy0s_L_039.png', '/Users/yuvenblowria/MLPR/data/Up8aqujy0s/Up8aqujy0s_L_040.png']",[],"[29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",[]
ID_794803_Tvlbyb,0.01,IBA980581,Early,Rxxe9bh6qn,7,"['/Users/yuvenblowria/MLPR/data/Rxxe9bh6qn/Rxxe9bh6qn_L_031.png', '/Users/yuvenblowria/MLPR/data/Rxxe9bh6qn/Rxxe9bh6qn_L_032.png', '/Users/yuvenblowria/MLPR/data/Rxxe9bh6qn/Rxxe9bh6qn_L_033.png', '/Users/yuvenblowria/MLPR/data/Rxxe9bh6qn/Rxxe9bh6qn_L_034.png', '/Users/yuvenblowria/MLPR/data/Rxxe9bh6qn/Rxxe9bh6qn_L_035.png', '/Users/yuvenblowria/MLPR/data/Rxxe9bh6qn/Rxxe9bh6qn_L_036.png', '/Users/yuvenblowria/MLPR/data/Rxxe9bh6qn/Rxxe9bh6qn_L_037.png', '/Users/yuvenblowria/MLPR/data/Rxxe9bh6qn/Rxxe9bh6qn_L_038.png', '/Users/yuvenblowria/MLPR/data/Rxxe9bh6qn/Rxxe9bh6qn_L_039.png', '/Users/yuvenblowria/MLPR/data/Rxxe9bh6qn/Rxxe9bh6qn_L_040.png']",[],"[31, 32, 33, 34, 35, 36, 37, 38, 39, 40]",[]
ID_794937_Y224fs,1.9,TMEB419,Early,Pw4ytibfql,5,"['/Users/yuvenblowria/MLPR/data/Pw4ytibfql/Pw4ytibfql_L_025.png', '/Users/yuvenblowria/MLPR/data/Pw4ytibfql/Pw4ytibfql_L_026.png', '/Users/yuvenblowria/MLPR/data/Pw4ytibfql/Pw4ytibfql_L_027.png', '/Users/yuvenblowria/MLPR/data/Pw4ytibfql/Pw4ytibfql_L_028.png', '/Users/yuvenblowria/MLPR/data/Pw4ytibfql/Pw4ytibfql_L_029.png', '/Users/yuvenblowria/MLPR/data/Pw4ytibfql/Pw4ytibfql_L_030.png', '/Users/yuvenblowria/MLPR/data/Pw4ytibfql/Pw4ytibfql_L_031.png', '/Users/yuvenblowria/MLPR/data/Pw4ytibfql/Pw4ytibfql_L_032.png']",[],"[25, 26, 27, 28, 29, 30, 31, 32]",[]
ID_804694_Fiysfq,0.8,TMEB693,Early,Ifqbqqrika,6,"['/Users/yuvenblowria/MLPR/data/Ifqbqqrika/Ifqbqqrika_L_026.png', '/Users/yuvenblowria/MLPR/data/Ifqbqqrika/Ifqbqqrika_L_027.png', '/Users/yuvenblowria/MLPR/data/Ifqbqqrika/Ifqbqqrika_L_028.png', '/Users/yuvenblowria/MLPR/data/Ifqbqqrika/Ifqbqqrika_L_029.png', '/Users/yuvenblowria/MLPR/data/Ifqbqqrika/Ifqbqqrika_L_030.png', '/Users/yuvenblowria/MLPR/data/Ifqbqqrika/Ifqbqqrika_L_031.png', '/Users/yuvenblowria/MLPR/data/Ifqbqqrika/Ifqbqqrika_L_032.png']",[],"[26, 27, 28, 29, 30, 31, 32]",[]
ID_805678_Um0fgy,3.8,TMEB419,Early,Puya1uaaln,5,"['/Users/yuvenblowria/MLPR/data/Puya1uaaln/Puya1uaaln_L_026.png', '/Users/yuvenblowria/MLPR/data/Puya1uaaln/Puya1uaaln_L_027.png', '/Users/yuvenblowria/MLPR/data/Puya1uaaln/Puya1uaaln_L_028.png', '/Users/yuvenblowria/MLPR/data/Puya1uaaln/Puya1uaaln_L_029.png', '/Users/yuvenblowria/MLPR/data/Puya1uaaln/Puya1uaaln_L_030.png', '/Users/yuvenblowria/MLPR/data/Puya1uaaln/Puya1uaaln_L_031.png', '/Users/yuvenblowria/MLPR/data/Puya1uaaln/Puya1uaaln_L_032.png', '/Users/yuvenblowria/MLPR/data/Puya1uaaln/Puya1uaaln_L_033.png', '/Users/yuvenblowria/MLPR/data/Puya1uaaln/Puya1uaaln_L_034.png', '/Users/yuvenblowria/MLPR/data/Puya1uaaln/Puya1uaaln_L_035.png', '/Users/yuvenblowria/MLPR/data/Puya1uaaln/Puya1uaaln_L_036.png', '/Users/yuvenblowria/MLPR/data/Puya1uaaln/Puya1uaaln_L_037.png', '/Users/yuvenblowria/MLPR/data/Puya1uaaln/Puya1uaaln_L_038.png', '/Users/yuvenblowria/MLPR/data/Puya1uaaln/Puya1uaaln_L_039.png', '/Users/yuvenblowria/MLPR/data/Puya1uaaln/Puya1uaaln_L_040.png', '/Users/yuvenblowria/MLPR/data/Puya1uaaln/Puya1uaaln_L_041.png', '/Users/yuvenblowria/MLPR/data/Puya1uaaln/Puya1uaaln_L_042.png']",[],"[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]",[]
ID_808727_Xyfyts,1.4,TMEB419,Early,P3om3dfa78,4,[],"['/Users/yuvenblowria/MLPR/data/P3om3dfa78/P3om3dfa78_R_021.png', '/Users/yuvenblowria/MLPR/data/P3om3dfa78/P3om3dfa78_R_022.png', '/Users/yuvenblowria/MLPR/data/P3om3dfa78/P3om3dfa78_R_023.png', '/Users/yuvenblowria/MLPR/data/P3om3dfa78/P3om3dfa78_R_024.png', '/Users/yuvenblowria/MLPR/data/P3om3dfa78/P3om3dfa78_R_025.png', '/Users/yuvenblowria/MLPR/data/P3om3dfa78/P3om3dfa78_R_026.png', '/Users/yuvenblowria/MLPR/data/P3om3dfa78/P3om3dfa78_R_027.png', '/Users/yuvenblowria/MLPR/data/P3om3dfa78/P3om3dfa78_R_028.png', '/Users/yuvenblowria/MLPR/data/P3om3dfa78/P3om3dfa78_R_029.png', '/Users/yuvenblowria/MLPR/data/P3om3dfa78/P3om3dfa78_R_030.png', '/Users/yuvenblowria/MLPR/data/P3om3dfa78/P3om3dfa78_R_031.png']",[],"[21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]"
ID_809706_Hgrlkk,2.9,TMEB693,Early,Nrse2plksd,5,"['/Users/yuvenblowria/MLPR/data/Nrse2plksd/Nrse2plksd_L_019.png', '/Users/yuvenblowria/MLPR/data/Nrse2plksd/Nrse2plksd_L_020.png', '/Users/yuvenblowria/MLPR/data/Nrse2plksd/Nrse2plksd_L_021.png', '/Users/yuvenblowria/MLPR/data/Nrse2plksd/Nrse2plksd_L_022.png', '/Users/yuvenblowria/MLPR/data/Nrse2plksd/Nrse2plksd_L_023.png', '/Users/yuvenblowria/MLPR/data/Nrse2plksd/Nrse2plksd_L_024.png', '/Users/yuvenblowria/MLPR/data/Nrse2plksd/Nrse2plksd_L_025.png', '/Users/yuvenblowria/MLPR/data/Nrse2plksd/Nrse2plksd_L_026.png', '/Users/yuvenblowria/MLPR/data/Nrse2plksd/Nrse2plksd_L_027.png', '/Users/yuvenblowria/MLPR/data/Nrse2plksd/Nrse2plksd_L_028.png', '/Users/yuvenblowria/MLPR/data/Nrse2plksd/Nrse2plksd_L_029.png', '/Users/yuvenblowria/MLPR/data/Nrse2plksd/Nrse2plksd_L_030.png']",[],"[19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",[]
ID_816451_Ihxfw8,0.8,IITA-TMS-IBA000070,Early,Zbjyzgqwtu,4,"['/Users/yuvenblowria/MLPR/data/Zbjyzgqwtu/Zbjyzgqwtu_L_022.png', '/Users/yuvenblowria/MLPR/data/Zbjyzgqwtu/Zbjyzgqwtu_L_023.png', '/Users/yuvenblowria/MLPR/data/Zbjyzgqwtu/Zbjyzgqwtu_L_024.png', '/Users/yuvenblowria/MLPR/data/Zbjyzgqwtu/Zbjyzgqwtu_L_025.png', '/Users/yuvenblowria/MLPR/data/Zbjyzgqwtu/Zbjyzgqwtu_L_026.png', '/Users/yuvenblowria/MLPR/data/Zbjyzgqwtu/Zbjyzgqwtu_L_027.png', '/Users/yuvenblowria/MLPR/data/Zbjyzgqwtu/Zbjyzgqwtu_L_028.png', '/Users/yuvenblowria/MLPR/data/Zbjyzgqwtu/Zbjyzgqwtu_L_029.png', '/Users/yuvenblowria/MLPR/data/Zbjyzgqwtu/Zbjyzgqwtu_L_030.png']",[],"[22, 23, 24, 25, 26, 27, 28, 29, 30]",[]
ID_819632_Ytjapa,1.4,TMEB419,Early,Mskdmpitqk,3,[],"['/Users/yuvenblowria/MLPR/data/Mskdmpitqk/Mskdmpitqk_R_027.png', '/Users/yuvenblowria/MLPR/data/Mskdmpitqk/Mskdmpitqk_R_028.png', '/Users/yuvenblowria/MLPR/data/Mskdmpitqk/Mskdmpitqk_R_029.png', '/Users/yuvenblowria/MLPR/data/Mskdmpitqk/Mskdmpitqk_R_030.png', '/Users/yuvenblowria/MLPR/data/Mskdmpitqk/Mskdmpitqk_R_031.png', '/Users/yuvenblowria/MLPR/data/Mskdmpitqk/Mskdmpitqk_R_032.png', '/Users/yuvenblowria/MLPR/data/Mskdmpitqk/Mskdmpitqk_R_033.png', '/Users/yuvenblowria/MLPR/data/Mskdmpitqk/Mskdmpitqk_R_034.png', '/Users/yuvenblowria/MLPR/data/Mskdmpitqk/Mskdmpitqk_R_035.png', '/Users/yuvenblowria/MLPR/data/Mskdmpitqk/Mskdmpitqk_R_036.png']",[],"[27, 28, 29, 30, 31, 32, 33, 34, 35, 36]"
ID_820530_Axdmox,1.4,TMEB419,Early,Pw4ytibfql,2,[],"['/Users/yuvenblowria/MLPR/data/Pw4ytibfql/Pw4ytibfql_R_028.png', '/Users/yuvenblowria/MLPR/data/Pw4ytibfql/Pw4ytibfql_R_029.png', '/Users/yuvenblowria/MLPR/data/Pw4ytibfql/Pw4ytibfql_R_030.png', '/Users/yuvenblowria/MLPR/data/Pw4ytibfql/Pw4ytibfql_R_031.png', '/Users/yuvenblowria/MLPR/data/Pw4ytibfql/Pw4ytibfql_R_032.png', '/Users/yuvenblowria/MLPR/data/Pw4ytibfql/Pw4ytibfql_R_033.png', '/Users/yuvenblowria/MLPR/data/Pw4ytibfql/Pw4ytibfql_R_034.png', '/Users/yuvenblowria/MLPR/data/Pw4ytibfql/Pw4ytibfql_R_035.png']",[],"[28, 29, 30, 31, 32, 33, 34, 35]"
ID_820629_E0cmbu,0.9,IBA154810,Early,S11rphogci,4,"['/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_020.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_021.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_022.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_023.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_024.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_025.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_026.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_027.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_028.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_029.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_030.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_031.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_032.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_033.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_L_034.png']",[],"[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",[]
ID_824915_A9kvq3,4.5,IITA-TMS-IBA000070,Early,Vlcavd4dwj,5,"['/Users/yuvenblowria/MLPR/data/Vlcavd4dwj/Vlcavd4dwj_L_034.png', '/Users/yuvenblowria/MLPR/data/Vlcavd4dwj/Vlcavd4dwj_L_035.png', '/Users/yuvenblowria/MLPR/data/Vlcavd4dwj/Vlcavd4dwj_L_036.png', '/Users/yuvenblowria/MLPR/data/Vlcavd4dwj/Vlcavd4dwj_L_037.png', '/Users/yuvenblowria/MLPR/data/Vlcavd4dwj/Vlcavd4dwj_L_038.png', '/Users/yuvenblowria/MLPR/data/Vlcavd4dwj/Vlcavd4dwj_L_039.png', '/Users/yuvenblowria/MLPR/data/Vlcavd4dwj/Vlcavd4dwj_L_040.png', '/Users/yuvenblowria/MLPR/data/Vlcavd4dwj/Vlcavd4dwj_L_041.png', '/Users/yuvenblowria/MLPR/data/Vlcavd4dwj/Vlcavd4dwj_L_042.png']",[],"[34, 35, 36, 37, 38, 39, 40, 41, 42]",[]
ID_826322_Lbmaya,0.9,IITA-TMS-IBA000070,Early,A6dzrkjqvl,3,"['/Users/yuvenblowria/MLPR/data/A6dzrkjqvl/A6dzrkjqvl_L_033.png', '/Users/yuvenblowria/MLPR/data/A6dzrkjqvl/A6dzrkjqvl_L_034.png', '/Users/yuvenblowria/MLPR/data/A6dzrkjqvl/A6dzrkjqvl_L_035.png', '/Users/yuvenblowria/MLPR/data/A6dzrkjqvl/A6dzrkjqvl_L_036.png', '/Users/yuvenblowria/MLPR/data/A6dzrkjqvl/A6dzrkjqvl_L_037.png', '/Users/yuvenblowria/MLPR/data/A6dzrkjqvl/A6dzrkjqvl_L_038.png', '/Users/yuvenblowria/MLPR/data/A6dzrkjqvl/A6dzrkjqvl_L_039.png', '/Users/yuvenblowria/MLPR/data/A6dzrkjqvl/A6dzrkjqvl_L_040.png', '/Users/yuvenblowria/MLPR/data/A6dzrkjqvl/A6dzrkjqvl_L_041.png', '/Users/yuvenblowria/MLPR/data/A6dzrkjqvl/A6dzrkjqvl_L_042.png']",[],"[33, 34, 35, 36, 37, 38, 39, 40, 41, 42]",[]
ID_831193_Ey2b8z,2.1,IBA154810,Early,S11rphogci,2,[],"['/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_R_025.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_R_026.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_R_027.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_R_028.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_R_029.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_R_030.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_R_031.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_R_032.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_R_033.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_R_034.png', '/Users/yuvenblowria/MLPR/data/S11rphogci/S11rphogci_R_035.png']",[],"[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]"
